,heatcool,light,total,vent,plug
2024-01-12 00:00:00,,,,,
2024-01-12 00:15:00,0.09997558593761369,0.199951171875,0.80078125,0.300048828125,0.2008056640623863
2024-01-12 00:30:00,0.0,0.0,0.19921875,0.09997558593772737,0.09924316406227263
2024-01-12 00:45:00,0.0,0.199951171875,0.900390625,0.4000549316403976,0.3003845214846024
2024-01-12 01:00:00,0.10003662109363631,0.300048828125,0.900390625,0.4000244140625,0.10028076171886369
2024-01-12 01:45:00,0.0999755859375,0.5,1.69921875,0.5999755859375,0.499267578125
2024-01-12 02:15:00,0.20001220703125,0.2999267578125,1.30078125,0.5,0.30084228515625
2024-01-12 04:00:00,0.09997558593761369,0.2000732421875,1.5,0.4000244140625,0.7999267578123863
2024-01-12 04:30:00,0.0,0.10009765625,0.3994140625,0.0,0.29931640625
2024-01-12 04:45:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-12 05:00:00,0.0,0.0,0.2998046875,0.0,0.2998046875
2024-01-12 05:45:00,0.0,0.199951171875,0.599609375,0.0,0.399658203125
2024-01-12 06:30:00,0.10003662109363631,0.499908447265625,1.6005859375,0.499908447265625,0.5007324218751137
2024-01-12 08:00:00,0.0,1.400177001953125,4.2998046875,1.60009765625,1.299530029296875
2024-01-12 09:45:00,0.0,1.7999420166015625,6.7998046875,2.2999267578125,2.6999359130859375
2024-01-12 10:00:00,0.0,0.199951171875,0.5,0.0,0.300048828125
2024-01-12 10:15:00,0.0,0.19995117187545475,0.7998046875,0.0,0.5998535156245453
2024-01-12 11:00:00,0.0999755859375,0.8000488281245453,2.400390625,0.0,1.5003662109379547
2024-01-12 11:15:00,0.0,0.7000656127929688,1.099609375,0.0,0.39954376220703125
2024-01-12 11:30:00,0.0,0.29998016357421875,0.6005859375,0.0,0.30060577392578125
2024-01-12 11:45:00,0.0,0.0999755859375,0.2998046875,0.0,0.1998291015625
2024-01-12 12:00:00,0.20001220703125,0.5000152587890625,1.599609375,0.5000152587890625,0.399566650390625
2024-01-12 12:15:00,0.09997558593761369,0.0,0.2998046875,0.0999755859375,0.09985351562488631
2024-01-12 12:30:00,0.3000488281247726,0.4000244140625,1.400390625,0.4000244140625,0.3002929687502274
2024-01-12 13:00:00,0.3999633789063637,0.399932861328125,1.400390625,0.0999755859375,0.5005187988280113
2024-01-12 13:15:00,0.20001220703125,0.300048828125,0.69921875,0.0,0.19915771484375
2024-01-12 13:45:00,0.29998779296875,0.5999755859370453,1.900390625,0.0,1.0004272460942047
2024-01-12 14:00:00,0.0,0.0,0.2001953125,0.0,0.2001953125
2024-01-12 14:15:00,0.10003662109363631,0.3999328613290345,0.8994140625,0.0,0.3994445800773292
2024-01-12 14:45:00,0.09997558593761369,0.4001464843740905,1.0,0.0,0.4998779296882958
2024-01-12 15:00:00,0.0,0.19995117187545475,0.7001953125,0.0,0.5002441406245453
2024-01-12 15:15:00,0.09997558593761369,0.4000396728515625,0.6005859375,0.0,0.10057067871082381
2024-01-12 15:30:00,0.0,0.09997558593704525,0.2998046875,0.0,0.19982910156295475
2024-01-12 16:15:00,0.2000122070311363,0.7999572753910797,2.0,0.0,1.000030517577784
2024-01-12 16:30:00,0.0,0.199951171875,0.2998046875,0.0,0.099853515625
2024-01-12 17:00:00,0.10003662109363631,0.40002441406295475,1.2998046875,0.0,0.7997436523434089
2024-01-12 17:15:00,0.09997558593761369,0.399917602538153,1.0,0.0,0.5001068115242333
2024-01-12 17:45:00,0.09997558593761369,0.40014648437545475,1.2001953125,0.0,0.7000732421869316
2024-01-12 18:00:00,0.0,0.199951171875,0.7001953125,0.100006103515625,0.400238037109375
2024-01-12 18:15:00,0.10003662109363631,0.2000732421875,0.3994140625,0.0,0.09930419921886369
2024-01-12 18:45:00,0.0999755859375,0.600006103515625,1.6005859375,0.0999755859375,0.800628662109375
2024-01-12 19:00:00,0.0,0.0,0.2001953125,0.0,0.2001953125
2024-01-12 19:15:00,0.10003662109363631,0.09997558593795475,0.69921875,0.0,0.49920654296840894
2024-01-12 19:30:00,0.09997558593761369,0.0,0.30078125,0.0,0.2008056640623863
2024-01-12 19:45:00,0.0,0.29992675781204525,0.5,0.0,0.20007324218795475
2024-01-12 20:00:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-12 20:15:00,0.0,0.300048828125,0.7001953125,0.0,0.400146484375
2024-01-12 21:30:00,0.0,0.09997558593704525,1.099609375,0.0,0.9996337890629547
2024-01-12 21:45:00,0.0,0.10009765625045475,0.2998046875,0.0,0.19970703124954525
2024-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-12 22:30:00,0.0,0.0999755859375,0.5,0.0,0.4000244140625
2024-01-12 23:15:00,0.0,0.0,0.2001953125,0.0,0.2001953125
2024-01-12 23:45:00,0.09997558593761369,0.0,0.2001953125,0.0999908447265625,0.00022888183582381316
2024-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-13 00:45:00,0.0,0.0,0.2998046875,0.0,0.2998046875
2024-01-13 01:00:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 01:15:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 02:00:00,0.0,0.0,0.2001953125,0.10009765625,0.10009765625
2024-01-13 02:15:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 02:30:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 03:00:00,0.0,0.0,0.19921875,0.0,0.19921875
2024-01-13 03:45:00,0.0,0.0,0.2001953125,0.0,0.2001953125
2024-01-13 04:15:00,0.10003662109363631,0.0,0.2001953125,0.0,0.10015869140636369
2024-01-13 04:45:00,0.0,0.0,0.2001953125,0.0,0.2001953125
2024-01-13 06:00:00,0.0,0.0,0.3994140625,0.100006103515625,0.299407958984375
2024-01-13 06:15:00,0.0,0.0,0.2001953125,0.0,0.2001953125
2024-01-13 06:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-13 06:45:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 07:00:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 07:15:00,0.0,0.0,0.0,0.0,0.0
2024-01-13 07:30:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 08:00:00,0.0,0.0,0.30078125,0.0,0.30078125
2024-01-13 08:30:00,0.0999755859375,0.0,0.19921875,0.0,0.0992431640625
2024-01-13 08:45:00,0.0,0.0,0.0,0.0,0.0
2024-01-13 09:00:00,0.0,0.0,0.1005859375,0.0999755859375,0.0006103515625
2024-01-13 09:15:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 09:30:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 09:45:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 10:00:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 10:15:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 10:30:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 10:45:00,0.0,0.0,0.0,0.0,0.0
2024-01-13 11:15:00,0.0,0.0,0.2001953125,0.10000610351539763,0.10018920898460237
2024-01-13 11:45:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 12:00:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 12:15:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 12:45:00,0.10003662109363631,0.0,0.2001953125,0.0,0.10015869140636369
2024-01-13 13:15:00,0.0,0.0,0.2001953125,0.0,0.2001953125
2024-01-13 13:45:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 14:00:00,0.0,0.0,0.2001953125,0.0,0.2001953125
2024-01-13 14:30:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 14:45:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 15:00:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 15:15:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 15:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-13 16:15:00,0.0,0.0,0.3994140625,0.09997558593772737,0.2994384765622726
2024-01-13 16:45:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 17:30:00,0.09997558593761369,0.0,0.3994140625,0.0999908447265625,0.1994476318358238
2024-01-13 18:00:00,0.0,0.0,0.2998046875,0.0,0.2998046875
2024-01-13 18:15:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 18:45:00,0.0,0.0,0.3994140625,0.0,0.3994140625
2024-01-13 19:15:00,0.0,0.0,0.30078125,0.0,0.30078125
2024-01-13 19:30:00,0.0,0.0,0.19921875,0.0,0.19921875
2024-01-13 19:45:00,0.0,0.0,0.0,0.0,0.0
2024-01-13 20:00:00,0.0,0.0,0.30078125,0.0,0.30078125
2024-01-13 20:30:00,0.0,0.0,0.3994140625,0.0,0.3994140625
2024-01-13 20:45:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 21:15:00,0.09997558593761369,0.0,0.3994140625,0.0,0.2994384765623863
2024-01-13 21:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-13 22:00:00,0.0,0.0,0.2001953125,0.0,0.2001953125
2024-01-13 22:15:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-13 23:00:00,0.0,0.0,0.2001953125,0.100006103515625,0.100189208984375
2024-01-13 23:15:00,0.0,0.0,0.1005859375,0.0,0.1005859375
2024-01-13 23:30:00,0.0,0.0,0.099609375,0.0999755859375,-0.0003662109375
2024-01-14 00:15:00,0.0,0.0,0.2001953125,0.0,0.2001953125
2024-01-14 00:30:00,0.0,0.0,0.0,0.0,0.0
