,heatcool,light,total,vent,plug
2024-01-12 00:00:00,,,,,
2024-01-12 00:15:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-12 00:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-12 00:45:00,0.0,0.0,0.0,0.0,0.0
2024-01-12 01:00:00,0.10009765624954525,0.0,0.0,0.0,-0.10009765624954525
2024-01-12 01:15:00,0.20001220703125,0.0,0.099609375,0.0,-0.10040283203125
2024-01-12 01:30:00,0.0,0.0,0.099609375,0.09999084472659092,-0.0003814697265909217
2024-01-12 01:45:00,0.0,0.0,0.0,0.0,0.0
2024-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-12 02:15:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-12 02:45:00,0.0,0.0,0.1015625,0.0,0.1015625
2024-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-01-12 03:15:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-12 03:30:00,0.0,0.0,0.0,0.0,0.0
2024-01-12 03:45:00,0.0,0.0,0.0,0.0,0.0
2024-01-12 04:15:00,0.0,0.0,0.099609375,0.0,0.099609375
2024-01-12 05:15:00,0.0999755859375,0.2998046875,0.5,0.0,0.1002197265625
2024-01-12 05:30:00,0.0,0.2001953125,0.099609375,0.0,-0.1005859375
2024-01-12 05:45:00,0.0,0.10009765625,0.201171875,0.0,0.10107421875
2024-01-12 06:00:00,0.0,0.2998046875,0.298828125,0.0,-0.0009765625
2024-01-12 06:15:00,0.0,0.500244140623181,0.701171875,0.0,0.200927734376819
2024-01-12 06:30:00,0.0,0.600097656253638,0.69921875,0.0,0.09912109374636202
2024-01-12 06:45:00,0.0,0.299560546873181,0.30078125,0.0,0.0012207031268189894
2024-01-12 07:00:00,0.2999267578125,0.80029296875,1.19921875,0.0,0.0989990234375
2024-01-12 08:15:00,1.10009765625,3.300048828123181,4.69921875,0.0,0.299072265626819
2024-01-12 08:30:00,0.0999755859375,0.399902343753638,0.6015625,0.0,0.10168457030886202
2024-01-12 08:45:00,0.2999267578125,0.900146484373181,1.298828125,0.10000610351559658,-0.0012512207012775889
2024-01-12 09:00:00,0.10009765625,0.39990234375,0.599609375,0.0,0.099609375
