timerange,plug_use,light_use,ventilation_use,heating_use,cooling_use,temperature_15min_avg,humidity_15min_avg,co2_15min_avg,pm10_15min_avg,pm25_15min_avg,tvoc_15min_avg,illuminance_15min_avg
2024-09-01 0:00,0.15820312,0,0.005135824,0.002273749,0.053010467,26.84333369,68.34000117,445.3666667,12.96666667,12.66666667,35.26666667,2.066666667
2024-09-01 0:15,0.14940105,0,0.005333333,0.002288016,0.05352211,26.80333354,68.43000107,445.4666667,13,12.46666667,35.33333333,2.066666667
2024-09-01 0:30,0.14940105,0,0.005802491,0.002285341,0.053215146,26.80000019,68.51666641,445.5333333,12.66666667,12.53333333,35.43333333,2.1
2024-09-01 0:45,0.18195313,0,0.005788175,0.002286232,0.05350445,26.79000015,68.6133316,446.4,12.36666667,12.23333333,36.5,2.1
2024-09-01 1:00,0.12531249,0,0.00525,0.002285341,0.053228673,26.72666658,68.67333221,446.6666667,12.1,12,36.83333333,2.066666667
2024-09-01 1:15,0.14940105,0,0.005538175,0.002283557,0.053118452,26.69999981,68.75,446.2,12.33333333,12.03333333,36.83333333,1.733333333
2024-09-01 1:30,0.14940105,0,0.005121509,0.002284449,0.053396687,26.69999981,68.8266655,445.6,11.76666667,11.66666667,36.7,2
2024-09-01 1:45,0.14940105,0,0.00525,0.002282666,0.052964076,26.65999966,68.87333272,446.2333333,11.83333333,11.53333333,36.4,2.133333333
2024-09-01 2:00,0.18195313,0,0.005121509,0.002287124,0.05326858,26.64999962,68.94333394,445.6333333,11.43333333,11.3,37.2,2.233333333
2024-09-01 2:15,0.15786459,0,0.004983474,0.002290691,0.027163707,26.64999962,68.96666718,446.0333333,10.9,10.83333333,37.83333333,1.966666667
2024-09-01 2:30,0.12531249,0,0.005333333,0.002287124,0.00012185,26.64999962,69.04333572,445.3666667,10.93333333,10.73333333,37.16666667,2.4
2024-09-01 2:45,0.18195313,0,0.005483473,0.002274641,0.053338557,26.58333327,69.12666855,445.4,11.13333333,10.86666667,37.03333333,1.8
2024-09-01 3:00,0.15786459,0,0.005121509,0.002280882,0.052955132,26.57000027,69.17000122,445.7333333,11.33333333,11.2,36.53333333,1.733333333
2024-09-01 3:15,0.12531249,0,0.005288175,0.002284449,0.08428979,26.55666688,69.21333389,445.1666667,11.56666667,11.3,35.56666667,2.2
2024-09-01 3:30,0.14940105,0,0.00575,0.002287124,0.10043836,26.55333354,69.29666748,444,12.43333333,12.03333333,34.96666667,1.4
2024-09-01 3:45,0.14940105,0,0.005288175,0.002282666,0.100182146,26.56000023,69.36000214,444.6666667,12.53333333,12.2,34.7,2
2024-09-01 4:00,0.14940105,0,0.005583333,0.002286232,0.10053114,26.55000019,69.45333405,444.5333333,12.46666667,12.36666667,34.7,1.966666667
2024-09-01 4:15,0.15820312,0,0.00525,0.002283557,0.04746891,26.5433335,69.52666626,445.0666667,13.1,12.63333333,34.66666667,2.366666667
2024-09-01 4:30,0.15820312,0,0.004788175,0.002282666,0.100381345,26.5,69.76666718,444.5666667,13.6,13.36666667,34.5,2.3
2024-09-01 4:45,0.14940105,0,0.005333333,0.002285341,0.047599927,26.5,69.83666687,444.3,14,13.53333333,33.56666667,2.3
2024-09-01 5:00,0.18195313,0,0.005333333,0.002282666,0.048019122,26.5,69.87666473,444.9333333,13.8,13.53333333,33.8,2.133333333
2024-09-01 5:15,0.15786459,0,0.005121509,0.002282666,0.047462206,26.51290321,69.86773928,445.7419355,14.38709677,13.96774194,33.74193548,1.967741935
2024-09-01 5:30,0.15786459,0,0.005166667,0.002274641,0.047657162,26.49666665,70.03000183,445.5,14.06666667,13.9,33.46666667,1.8
2024-09-01 5:45,0.15786459,0,0.005788175,0.002282666,0.047674824,26.4566665,70.11333542,445.1666667,14.36666667,14.16666667,32.93333333,2.1
2024-09-01 6:00,0.15786459,0,0.005121509,0.002278207,0.047827076,26.46451593,70.11935572,445.8709677,14.74193548,14.38709677,31.90322581,2.064516129
2024-09-01 6:15,0.1490625,0,0.004916667,0.002275532,0.04800839,26.44999981,70.29999924,446.4,14.63333333,14.3,32.03333333,1.933333333
2024-09-01 6:30,0.1490625,0,0.005121509,0.002280882,0.047232598,26.44666646,70.36333262,446.4,14.7,14.3,32,2.2
2024-09-01 6:45,0.15786459,0,0.005083333,0.002279099,0.047697403,26.44999981,70.4233345,446.4666667,14.46666667,14.16666667,30.46666667,2.233333333
2024-09-01 7:00,0.12531249,0,0.005385825,0.002281774,0.04819105,26.40999966,70.6366656,447.0666667,11.23333333,11.1,30.7,2.233333333
2024-09-01 7:15,0.14940105,0,0.005083333,0.002271074,0.04786117,26.36000023,70.82333221,444.4,8.233333333,8.2,34.3,2.833333333
2024-09-01 7:30,0.14940105,0,0.004916667,0.002278207,0.04778795,26.30333354,70.9566658,443.9,6.9,6.9,34.53333333,2.3
2024-09-01 7:45,0.18195313,0,0.004916667,0.002271074,0.2536701,26.25333335,71.11666489,443.4666667,6.4,6.333333333,33.5,2.3
2024-09-01 8:00,0.15786459,0,0.004916667,0.002263941,0.27125603,26.26333338,71.22333349,443.4666667,6,6,33.5,4.5
2024-09-01 8:15,0.1490625,0,0.00475,0.002265724,0.2707204,26.30000019,71.28333282,443.1666667,5.966666667,5.933333333,33.8,4.566666667
2024-09-01 8:30,0.12453175,0,0.004983474,0.002267507,0.27055788,26.26333338,71.40666733,442.3333333,5.933333333,5.933333333,32.26666667,5.6
2024-09-01 8:45,0.15786459,0,0.004954842,0.002267507,0.21993251,26.30000019,71.47333374,442.5666667,6.666666667,6.6,30.9,5.466666667
2024-09-01 9:00,0.15786459,0,0.004954842,0.002270182,0.27023816,26.31999989,71.61666718,441,7.266666667,7.266666667,29.4,5.733333333
2024-09-01 9:15,0.1490625,0,0.005288175,0.002263941,0.21898831,26.34999943,71.88333155,439.0333333,8.933333333,8.666666667,29.13333333,5.8
2024-09-01 9:30,0.18291666,0,0.006121509,0.002263049,0.21957895,26.39333293,72.37333323,446.2,11.1,10.46666667,31.3,5.866666667
2024-09-01 9:45,0.14940105,0,0.005916667,0.002266616,0.21977776,26.42666639,72.44000066,444.4666667,11.73333333,11.43333333,32.93333333,5.933333333
2024-09-01 10:00,0.18325521,0,0.0055,0.002273749,0.21850294,26.47333323,72.56333237,437.5666667,12.46666667,12.26666667,30.63333333,5.933333333
2024-09-01 10:15,0.14940105,0,0.0055,0.002261266,0.219103,26.54000015,72.61666845,436.6,12.36666667,12.26666667,31.53333333,5.933333333
2024-09-01 10:30,0.2158073,0.037685547,0.005916667,0.002266616,0.25325477,26.60000038,72.69666748,436.5666667,12.96666667,12.73333333,32.06666667,5.866666667
2024-09-01 10:45,0.18195313,0.050048828,0.005333333,0.002258591,0.24285592,26.60333284,72.92333425,436.7666667,13.23333333,12.8,33.76666667,5.933333333
2024-09-01 11:00,0.18291666,0.050048828,0.18433334,0.002264832,0.26855052,26.67666639,72.72333323,442.6333333,9.7,9.433333333,38.06666667,6
2024-09-01 11:15,0.2070052,0.050048828,0.27865013,0.002262157,0.26831207,26.69999981,72.25666707,445.8333333,5.466666667,5.466666667,35.33333333,6
2024-09-01 11:30,0.14940105,0.050048828,0.281,0.002265724,0.26917967,26.69999981,71.77333399,454.2333333,3.166666667,3.166666667,33.46666667,13.8
2024-09-01 11:45,0.2158073,0.100097656,0.28040013,0.002263941,0.2679789,26.71999989,71.50666682,461.6,2.1,2.1,32.53333333,15.93333333
2024-09-01 12:00,0.27471355,0.28765503,0.28048348,0.002262157,0.26643884,26.71333319,71.14333165,464.1666667,1.933333333,1.933333333,26.66666667,15.4
2024-09-01 12:15,0.24966146,0.13796794,0.27998346,0.002271966,0.26686046,26.69999981,71.00999985,464,1.433333333,1.433333333,26.7,15.2
2024-09-01 12:30,0.23989584,0.21252522,0.27973348,0.002263049,0.24503249,26.71666654,70.60333354,465.5666667,1.366666667,1.366666667,24.13333333,15.13333333
2024-09-01 12:45,0.24085937,0.25,0.28021917,0.002266616,0.26756737,26.76000004,70.10666631,469.1333333,1.033333333,1.033333333,20.6,14.53333333
2024-09-01 13:00,0.2158073,0.15014648,0.27933332,0.002263049,0.268146,26.71999989,69.62333399,478.9333333,1.033333333,1.033333333,17.66666667,14.06666667
2024-09-01 13:15,0.24085937,0.22445963,0.27975,0.002265724,0.26700473,26.69999981,69.62333399,484.4,1,1,16.7,13.46666667
2024-09-01 13:30,0.24966146,0.25,0.27833334,0.002263049,0.2682473,26.69999981,69.35999832,484.1666667,1.066666667,1.066666667,17.83333333,13.46666667
2024-09-01 13:45,0.24085937,0.100097656,0.27725,0.002265724,0.26800913,26.73666662,69.09000117,483.6,1,1,15.93333333,13.33333333
2024-09-01 14:00,0.24085937,0.21252522,0.27675,0.002269291,0.26905707,26.76666673,68.85333176,479.9666667,1.033333333,1.033333333,13.6,13
2024-09-01 14:15,0.23989584,0.13796794,0.27898347,0.002265724,0.26747525,26.7933335,68.62000046,479.8,1.066666667,1.066666667,12.06666667,13.26666667
2024-09-01 14:30,0.24085937,0.22470377,0.27873346,0.002270182,0.26905522,26.76000004,68.36000086,477.4,1,1,9.7,13.06666667
2024-09-01 14:45,0.24966146,0.22445963,0.27858335,0.002263049,0.24507158,26.76333313,68.24333267,474.5666667,1,1,9,13.2
2024-09-01 15:00,0.2158073,0.15014648,0.27675,0.002271074,0.26883784,26.82999935,67.95000076,473.3666667,1,1,8.2,13.06666667
2024-09-01 15:15,0.24085937,0.22470377,0.27641666,0.002270182,0.26888615,26.81666597,67.59666672,472.2333333,1,1,6.833333333,13
2024-09-01 15:30,0.2158073,0.22470377,0.27583334,0.002267507,0.26887658,26.75666656,67.49666672,472.1333333,1,1,5.5,14.6
2024-09-01 15:45,0.24966146,0.100097656,0.27648348,0.002269291,0.26857528,26.80666593,67.18666662,472,1,1,5.433333333,13.8
2024-09-01 16:00,0.2158073,0.21252522,0.27783334,0.002268399,0.26755115,26.83999939,66.80666758,471.3666667,1,1,4.7,16
2024-09-01 16:15,0.27471355,0.21234049,0.27908334,0.002268399,0.26731542,26.82666626,66.46999995,471.5333333,1,1,3.966666667,6.466666667
2024-09-01 16:30,0.18195313,0,0.27875,0.002265724,0.2669331,26.70333316,66.35333303,471.3333333,1,1,3.133333333,5.266666667
2024-09-01 16:45,0.12531249,0,0.277,0.002091849,0.26909032,26.69999981,66.20666733,469.6,1,1,3,2.666666667
2024-09-01 17:00,0.14940105,0,0.27675,0.001995549,0.26882067,26.69999981,66,468.4333333,1,1,3,2.266666667
2024-09-01 17:15,0.14940105,0,0.27640015,0.001986633,0.25513276,26.69999981,65.83999914,467.5666667,1,1,5.3,2.2
2024-09-01 17:30,0.14940105,0,0.27641666,0.001982174,0.21682015,26.72333323,65.6399999,466.5333333,1,1,5.4,2.066666667
2024-09-01 17:45,0.14940105,0,0.0975,0.001980391,0.12985648,26.90000019,65.07000173,467.1666667,1,1,4.833333333,2.266666667
2024-09-01 18:00,0.18195313,0,0.005333333,0.001982174,0.047144286,27.01999969,64.68000132,465.5666667,1,1,4.433333333,2.366666667
2024-09-01 18:15,0.15786459,0,0.005316807,0.001982174,0.047175363,27.06666597,64.56666768,463.2666667,1.2,1.2,5.1,1.866666667
2024-09-01 18:30,0.14940105,0,0.00525,0.001979499,0.047507368,27.09999943,64.44666748,461.2,2.066666667,2.066666667,6.5,1.933333333
2024-09-01 18:45,0.14940105,0,0.005083333,0.001982174,0.04764531,27.13999964,64.31000023,457.7666667,3.066666667,3.066666667,5.9,1.933333333
2024-09-01 19:00,0.15786459,0,0.005121509,0.001980391,0.04744991,27.10000038,64.24999898,453.4666667,3.866666667,3.866666667,7.4,1.833333333
2024-09-01 19:15,0.12531249,0,0.005121509,0.001983958,0.047288716,27.15000057,64.16666616,448.9,4.433333333,4.433333333,7.266666667,1.966666667
2024-09-01 19:30,0.14940105,0,0.005288175,0.001982174,0.047491048,27.14666723,64.10333277,445.5333333,4.966666667,4.933333333,7.266666667,1.833333333
2024-09-01 19:45,0.14940105,0,0.005538175,0.001986633,0.047869105,27.11666711,64.06333249,442.0666667,5.333333333,5.333333333,7.833333333,2.2
2024-09-01 20:00,0.14940105,0,0.00525,0.001991091,0.047738094,27.12000046,64.08999863,440.1666667,5.566666667,5.566666667,7.433333333,1.7
2024-09-01 20:15,0.14940105,0,0.00525,0.001989308,0.047909796,27.15000057,64.08333206,438.8,5.966666667,5.966666667,8.766666667,1.233333333
2024-09-01 20:30,0.14940105,0,0.005288175,0.001982174,0.047816567,27.15000057,64.0966657,436.7666667,6.3,6.3,9.733333333,1.633333333
2024-09-01 20:45,0.18211748,0,0.004916667,0.001983066,0.047706123,27.11333377,64.11333453,435.7666667,6.166666667,6.166666667,9.633333333,1.733333333
2024-09-01 21:00,0.15786459,0,0.00525,0.001980391,0.047710147,27.10000038,64.14666812,434.6666667,6.366666667,6.366666667,9.366666667,1.733333333
2024-09-01 21:15,0.14940105,0,0.004954842,0.001984849,0.047473386,27.10000038,64.15,434.7,6.6,6.6,10.4,1.933333333
2024-09-01 21:30,0.14940105,0,0.004983474,0.001985741,0.047569297,27.10000038,64.16666603,433.3333333,7.133333333,7.133333333,11.46666667,2.066666667
2024-09-01 21:45,0.14945841,0,0.005333333,0.001978608,0.047362495,27.09333369,64.17999916,433.4333333,7.7,7.666666667,10.43333333,2.233333333
2024-09-01 22:00,0.1496224,0,0.005288175,0.001987524,0.047469586,27.00666669,64.06333313,432.6666667,7.6,7.6,9.1,1.766666667
2024-09-01 22:15,0.18325521,0,0.27041668,0.001984849,0.17035085,26.72333336,63.80333328,431.1666667,5.5,5.5,6.8,1.833333333
2024-09-01 22:30,0.15831164,0,0.27333334,0.001983066,0.24394836,26.50333335,65.01666692,431.3333333,3.733333333,3.733333333,13.73333333,1.8
2024-09-01 22:45,0.15831164,0,0.2728025,0.001982174,0.26881912,26.5,65.44000092,433.9,2.433333333,2.433333333,30.96666667,1.433333333
2024-09-01 23:00,0.1496224,0,0.27340013,0.001983066,0.26807687,26.5,65.5,435.5333333,1.766666667,1.766666667,36.86666667,1.566666667
2024-09-01 23:15,0.1496224,0,0.27198347,0.001985741,0.24487266,26.46333319,65.52666626,437.8,1,1,40.76666667,2
2024-09-01 23:30,0.1496224,0,0.26941666,0.001985741,0.21857752,26.40666631,65.55999908,438.5333333,1,1,42.7,1.633333333
2024-09-01 23:45,0.1496224,0,0.26998347,0.001988416,0.21780878,26.40999966,65.59666595,440.1,1,1,46.13333333,1.766666667
2024-09-02 0:00,0.15831164,0,0.26975,0.001985741,0.26567626,26.39999962,65.65333379,440.3,1,1,49.46666667,1.733333333
2024-09-02 0:15,0.15831164,0,0.27023348,0.001988416,0.08307692,26.38333289,65.55666606,441.3333333,1,1,51,1.733333333
2024-09-02 0:30,0.12445747,0,0.2703168,0.001983958,0.046885617,26.35161234,65.41290431,441.0322581,1,1,52.5483871,1.548387097
2024-09-02 0:45,0.15797743,0,0.2728168,0.001986633,0.047407206,26.34999943,65.4133311,441.5666667,1,1,52.46666667,1.833333333
2024-09-02 1:00,0.1496224,0,0.27223983,0.001986633,0.047882296,26.35161234,65.37419153,442.6451613,1,1,53.5483871,2.096774194
2024-09-02 1:15,0.18347657,0,0.27241668,0.001982174,0.04720398,26.34999943,65.32666575,442.4333333,1,1,54.7,1.7
2024-09-02 1:30,0.1496224,0,0.27215013,0.001982174,0.04749954,26.34999943,65.26333313,441.8333333,1,1,55.86666667,1.833333333
2024-09-02 1:45,0.15831164,0,0.27157634,0.001980391,0.047273066,26.31290337,65.19354888,440.7741935,1,1,56.80645161,1.612903226
2024-09-02 2:00,0.15831164,0,0.27133334,0.001989308,0.048019122,26.31333357,65.18333435,441.0666667,1,1,57.23333333,2.033333333
2024-09-02 2:15,0.15831164,0,0.27200255,0.001983958,0.047817014,26.31000023,65.17666779,440.4666667,1,1,57.33333333,2.1
2024-09-02 2:30,0.12445747,0,0.27198347,0.001978608,0.04756013,26.35000038,65.1433342,441.7666667,1,1,57.33333333,2.4
2024-09-02 2:45,0.18347657,0,0.27175,0.001987524,0.047208678,26.35000038,65.15000102,441.2,1,1,56.4,1.666666667
2024-09-02 3:00,0.15831164,0,0.27141666,0.001984849,0.04743694,26.35000038,65.18666738,441.1666667,1,1,55.63333333,1.966666667
2024-09-02 3:15,0.1496224,0,0.27190015,0.001981283,0.047789067,26.35000038,65.25333328,441,1,1,53.3,1.533333333
2024-09-02 3:30,0.1496224,0,0.27065015,0.001978608,0.04750424,26.35000038,65.36666794,440.5,1,1,50.2,1.7
2024-09-02 3:45,0.12445747,0,0.27073348,0.001985741,0.04763525,26.37000046,65.44666748,439.7333333,1,1,39.4,1.633333333
2024-09-02 4:00,0.1496224,0,0.27041668,0.001983066,0.04797508,26.37666715,65.55333252,439.4333333,1,1,34.73333333,1.7
2024-09-02 4:15,0.1496224,0,0.2705,0.001989308,0.04763391,26.39666723,65.65999756,440.1666667,1,1,25.63333333,1.933333333
2024-09-02 4:30,0.1496224,0,0.27007636,0.001990199,0.047293186,26.40000057,65.6733312,440.7666667,1,1,22.33333333,1.733333333
2024-09-02 4:45,0.21602865,0,0.3195518,0.001986633,0.047642183,26.40000057,65.74666545,444.4,1,1,21.56666667,13.06666667
2024-09-02 5:00,0.24954861,0.100097656,0.31848466,0.001982174,0.048251413,26.40666726,65.77666626,450.5666667,1,1,22.23333333,13.03333333
