timerange,plug_use,light_use,ventilation_use,heating_use,cooling_use,temperature_15min_avg,humidity_15min_avg,co2_15min_avg,pm10_15min_avg,pm25_15min_avg,tvoc_15min_avg,illuminance_15min_avg
2024-09-01 0:00,0.14274305,0,0.004778594,0.002989032,0.0695394,26.74666634,66.65778029,437.5333333,6.511111111,6.466666667,42.97777778,1
2024-09-01 0:15,0.14993055,0,0.00475,0.003007787,0.070210576,26.70666618,66.7066686,437.8888889,6.555555556,6.311111111,42.66666667,1
2024-09-01 0:30,0.10903591,0,0.00475,0.00300427,0.0698079,26.69999949,66.77777863,439.0222222,6.177777778,6.133333333,42.84444444,1.022222222
2024-09-01 0:45,0.17659722,0,0.004778594,0.003005442,0.070187405,26.63777822,66.88444485,438.9111111,5.977777778,5.933333333,43.02222222,1
2024-09-01 1:00,0.14274305,0,0.0045,0.00300427,0.06982564,26.62666715,66.96000061,440.6444444,5.911111111,5.866666667,42.66666667,1
2024-09-01 1:15,0.14496528,0,0.005221808,0.003001926,0.069681056,26.57333361,67.04666595,439.8888889,5.822222222,5.777777778,42.71111111,1.022222222
2024-09-01 1:30,0.14286973,0,0.005257551,0.003003098,0.070046045,26.556522,67.18478078,441.7173913,5.608695652,5.565217391,43.63043478,1
2024-09-01 1:45,0.17659722,0,0.005250402,0.003000754,0.06947854,26.53777792,67.1977773,441.4,5.466666667,5.311111111,43.4,1
2024-09-01 2:00,0.14496528,0,0.00475,0.003006614,0.069878,26.51333338,67.23777669,440.9555556,5.533333333,5.422222222,43.55555556,1
2024-09-01 2:15,0.17621529,0,0.00475,0.003011303,0.03563349,26.51111115,67.28222046,442.0666667,5.488888889,5.444444444,42.6,1
2024-09-01 2:30,0.109417856,0,0.00475,0.003006614,0.00015984,26.48666662,67.34666392,441.9111111,5.533333333,5.4,42.62222222,1
2024-09-01 2:45,0.18118055,0,0.00475,0.002990204,0.06996979,26.46666654,67.44222361,440.9111111,5.844444444,5.644444444,42.55555556,1
2024-09-01 3:00,0.14274305,0,0.00475,0.002998409,0.069466814,26.46222208,67.564446,440.4222222,6.466666667,6.377777778,42.46666667,1
2024-09-01 3:15,0.14770834,0,0.00475,0.003003098,0.11057177,26.41999969,67.69111074,440.1111111,6.488888889,6.444444444,41.93333333,1
2024-09-01 3:30,0.11164007,0,0.005421835,0.003006614,0.13175555,26.39555516,67.79999949,439.6666667,7.022222222,6.911111111,41.86666667,1
2024-09-01 3:45,0.17621529,0,0.005431366,0.003000754,0.13141944,26.39555516,67.89777679,439.8444444,7.577777778,7.444444444,41.37777778,1
2024-09-01 4:00,0.14274305,0,0.005278997,0.003005442,0.13187726,26.38888847,67.98444333,439.5555556,7.733333333,7.666666667,41.22222222,1
2024-09-01 4:15,0.14993055,0,0.004916667,0.003001926,0.06226996,26.35999959,68.08888906,438.4222222,7.888888889,7.733333333,41,1
2024-09-01 4:30,0.1423611,0,0.00475,0.003000754,0.13168076,26.35333341,68.18889058,440.0222222,8.222222222,8.066666667,41.82222222,1.777777778
2024-09-01 4:45,0.17170654,0,0.00475,0.00300427,0.062441826,26.33333333,68.29777832,438.4,8.422222222,8.266666667,41.33333333,1.022222222
2024-09-01 5:00,0.20784722,0,0.00475,0.003000754,0.06299173,26.33333333,68.40444336,439.0444444,8.866666667,8.622222222,40.95555556,1
2024-09-01 5:15,0.14274305,0,0.005014699,0.003000754,0.062261164,26.32222226,68.51333228,438.7777778,8.977777778,8.733333333,40.2,1
2024-09-01 5:30,0.17678916,0,0.005221808,0.002990204,0.062516905,26.2755558,68.57555542,438.5111111,8.955555556,8.755555556,40,1
2024-09-01 5:45,0.16674423,0,0.004916667,0.003000754,0.06254008,26.26000036,68.68666857,438,9.155555556,8.911111111,38.82222222,1
2024-09-01 6:00,0.1423611,0,0.00475,0.002994893,0.0627398,26.25555589,68.73555705,437.6444444,9.288888889,8.888888889,38.73333333,1
2024-09-01 6:15,0.14274305,0,0.00475,0.002991376,0.06297765,26.24666697,68.79333394,436.9777778,9.244444444,8.955555556,38,1.044444444
2024-09-01 6:30,0.17659722,0,0.00475,0.002998409,0.061959963,26.23333359,68.88666585,437.9777778,9.377777778,9.066666667,38.51111111,11.66666667
2024-09-01 6:45,0.23903294,0.21520996,0.004807189,0.002996065,0.06256969,26.24222251,68.94888713,439.6666667,9.022222222,8.911111111,39.6,11.77777778
2024-09-01 7:00,0.2488889,0.21447754,0.004971808,0.002999581,0.06321726,26.23555582,69.02666423,440.4444444,9.244444444,8.977777778,41.46666667,13.04444444
2024-09-01 7:15,0.2488889,0.27360025,0.004736105,0.002985515,0.06278452,26.25333366,69.03110894,441.2444444,9.444444444,9.066666667,41.13333333,14.31111111
2024-09-01 7:30,0.28274307,0.30790204,0.004759934,0.002994893,0.06268848,26.2488892,69.20889079,442.4222222,10.64444444,9.911111111,41.35555556,14.53333333
2024-09-01 7:45,0.2488889,0.21520996,0.004731339,0.002985515,0.33305776,26.29777828,69.33333333,445.9777778,11.11111111,10.17777778,41.28888889,14.46666667
2024-09-01 8:00,0.25385416,0.17350261,0.004981339,0.002976138,0.3561294,26.29111133,69.46666616,450.5333333,11.66666667,10.86666667,40.42222222,14.95555556
2024-09-01 8:15,0.25125,0.27348632,0.004740871,0.002978482,0.3554267,26.36444393,69.52000156,455.6,12.37777778,11.26666667,40.02222222,14.95555556
2024-09-01 8:30,0.28052083,0.30863446,0.004505168,0.002980827,0.3552135,26.39333293,69.50666877,456.7111111,12.13333333,11.06666667,40.17777778,17.11111111
2024-09-01 8:45,0.25385416,0.17338867,0.00425,0.002980827,0.28880274,26.41777746,69.58222198,456.0222222,12.57777778,11.37777778,38.57777778,17.33333333
2024-09-01 9:00,0.25385416,0.17350261,0.00475,0.002984343,0.35479367,26.48444439,69.53777652,454.7111111,12.26666667,11.28888889,38.26666667,34.62222222
2024-09-01 9:15,0.28510416,0.3729655,0.09841666,0.002976138,0.2875648,26.52444475,69.42000037,455.0222222,10.6,9.822222222,39.93333333,41.82222222
2024-09-01 9:30,0.35777774,0.46687827,0.102861926,0.002974966,0.28833944,26.51111179,69.20222134,453.1333333,8.066666667,7.933333333,39.06666667,40.57777778
2024-09-01 9:45,0.35777774,0.33079427,0.10638847,0.002979655,0.28860083,26.5333341,68.87777778,453.0444444,6.444444444,6.333333333,34.88888889,42
2024-09-01 10:00,0.32164007,0.43093264,0.105417065,0.002989032,0.28692365,26.56666692,68.42666643,453.6444444,4.688888889,4.666666667,29.57777778,43.68888889
2024-09-01 10:15,0.35777774,0.47306317,0.104445264,0.002972622,0.287714,26.59555592,68.07555627,453.5555556,4.088888889,4.044444444,25.8,42.04444444
2024-09-01 10:30,0.3623611,0.33128256,0.10425,0.002979655,0.332515,26.64666723,67.70666555,453.4666667,3.466666667,3.466666667,22.37777778,42.75555556
2024-09-01 10:45,0.32652777,0.33938316,0.1045,0.002969105,0.31886664,26.69333399,67.36666718,452.7777778,3.422222222,3.333333333,19.37777778,44.22222222
2024-09-01 11:00,0.35777774,0.43996626,0.10380514,0.00297731,0.3525771,26.73555582,67.10000017,454.9111111,3.222222222,3.222222222,16.31111111,40.93333333
2024-09-01 11:15,0.35777774,0.4665934,0.0705,0.002973794,0.3522649,26.82000008,67.06000078,458.7555556,4.511111111,4.488888889,16.37777778,41.51111111
2024-09-01 11:30,0.3311111,0.3810547,0.0075,0.002978482,0.35340482,26.98666662,66.96444465,465.4666667,6.333333333,5.977777778,17,43.55555556
