timerange,plug_use,light_use,ventilation_use,heating_use,cooling_use,temperature_15min_avg,humidity_15min_avg,co2_15min_avg,pm10_15min_avg,pm25_15min_avg,tvoc_15min_avg,illuminance_15min_avg
2024-09-01 0:00,0.2001823,0,0.006369772,0.002695363,0.062677674,26,68.52666626,436.5333333,4.333333333,4.266666667,46,6
2024-09-01 0:15,0.20985244,0,0.00575,0.002712275,0.063282624,26,68.49333344,438.2,4.2,4.2,43.46666667,6
2024-09-01 0:30,0.21157986,0,0.005666667,0.002709104,0.062919684,26.04000015,68.3866684,435,4.266666667,4.266666667,41.53333333,6
2024-09-01 0:45,0.21157986,0,0.006479147,0.002710162,0.06326174,26.04000015,68.35333557,435.6,4.533333333,4.533333333,40,6
2024-09-01 1:00,0.20985244,0,0.005359375,0.002709104,0.06293567,26.04000015,68.35333506,435.4,4.6,4.466666667,38.46666667,6
2024-09-01 1:15,0.21157986,0,0.005985657,0.00270699,0.062805355,26.10000038,68.16666565,435.3333333,4.533333333,4.533333333,37.73333333,6
2024-09-01 1:30,0.20985244,0,0.006007799,0.002708047,0.06313433,26.10000038,68.03333282,435,4.2,4.2,36.13333333,6
2024-09-01 1:45,0.17772569,0,0.006016479,0.002705933,0.06262282,26.10666707,67.99333344,434.6,4.266666667,4.266666667,35.6,5.866666667
2024-09-01 2:00,0.16684693,0,0.005916667,0.002711218,0.06298286,26.12000046,68.05333252,435.6,4.533333333,4.533333333,35.2,6
2024-09-01 2:15,0.23230903,0,0.00525,0.002715447,0.032117393,26.10000038,68.29333344,436.8,5.133333333,5.133333333,35.6,6
2024-09-01 2:30,0.21157986,0,0.005916667,0.002711218,0.00014407,26.10000038,68.55999908,435.5333333,7.266666667,7.266666667,33.13333333,6
2024-09-01 2:45,0.17860244,0,0.005937486,0.00269642,0.063065596,26.10000038,68.74666545,435,8.6,8.6,29.93333333,6
2024-09-01 3:00,0.19845486,0,0.006148425,0.002703819,0.06261225,26.15333392,69.03333282,436,10.86666667,10.46666667,28.73333333,5.866666667
2024-09-01 3:15,0.2001823,0,0.005859374,0.002708047,0.09966122,26.10000038,69.36666768,435.4,12.66666667,12.26666667,25.73333333,6
2024-09-01 3:30,0.20985244,0,0.006099812,0.002711218,0.11875471,26.10000038,69.57999878,435.8666667,14.06666667,13.46666667,24.86666667,6
2024-09-01 3:45,0.18912327,0,0.005424466,0.002705933,0.118451774,26.10000038,69.77333374,436.2,15.8,14.8,24.6,6
2024-09-01 4:00,0.21157986,0,0.005981758,0.002710162,0.11886441,26.10000038,69.93333435,437.3333333,15.73333333,15.33333333,25.8,6
2024-09-01 4:15,0.20985244,0,0.005666667,0.00270699,0.05612554,26.10000038,70.15999959,437.6666667,16.73333333,15.93333333,26.8,6
2024-09-01 4:30,0.2001823,0,0.005968749,0.002705933,0.1186873,26.12666715,70.05333303,439.6,17,16.06666667,26.53333333,6
2024-09-01 4:45,0.17772569,0,0.005333333,0.002709104,0.056280445,26.17333399,70,441.2,16.4,15.93333333,25.73333333,6
2024-09-01 5:00,0.19845486,0,0.0055,0.002705933,0.056776088,26.1666673,70.21333313,441.6666667,17,16.2,25.6,6
2024-09-01 5:15,0.17772569,0,0.005821602,0.002705933,0.05611761,26.12000046,70.44000092,442.3333333,17.06666667,16.8,23.86666667,6
2024-09-01 5:30,0.2001823,0,0.005963527,0.00269642,0.05634812,26.10000038,70.63999786,440.5333333,17.73333333,16.93333333,22.66666667,6
2024-09-01 5:45,0.20985244,0,0.005135415,0.002705933,0.056369003,26.10666707,70.67999725,440.0666667,17.93333333,17,23.13333333,6
2024-09-01 6:00,0.21157986,0,0.00579686,0.002700648,0.05654902,26.10000038,70.76000061,439.9333333,17.46666667,16.93333333,23.46666667,6
2024-09-01 6:15,0.20105903,0,0.005937486,0.002697477,0.0567634,26.13333384,70.75333303,439.8,18.06666667,17.33333333,24.33333333,6
2024-09-01 6:30,0.20985244,0,0.0055,0.002703819,0.055846132,26.12000046,70.74666646,441.2666667,18.66666667,17.46666667,24.33333333,6
2024-09-01 6:45,0.17772569,0,0.005835922,0.002701705,0.0563957,26.12666715,70.87333476,442.4,17.26666667,17,25,6
2024-09-01 7:00,0.17772569,0,0.005674466,0.002704877,0.05697937,26.11333377,70.97333374,441.5333333,17.4,17,25.13333333,6
2024-09-01 7:15,0.19845486,0,0.005578111,0.002692192,0.05658933,26.10000038,71.00666656,441.6666667,17.6,17.06666667,24.06666667,6
2024-09-01 7:30,0.21157986,0,0.005398424,0.002700648,0.05650276,26.10000038,71.22666728,441.2666667,18.4,17.53333333,24.66666667,6
2024-09-01 7:45,0.2661632,0,0.005420125,0.002692192,0.30025244,26.10666707,71.65333354,441.2,19.06666667,18.33333333,23.4,6
2024-09-01 8:00,0.29914063,0,0.005661445,0.002683736,0.32104793,26.20000076,71.96666718,440.8666667,20.86666667,19.6,21.53333333,6.133333333
2024-09-01 8:15,0.26528648,0,0.005863703,0.00268585,0.32041457,26.20000076,72.75333455,436.9333333,22.26666667,21.2,20.33333333,10.26666667
2024-09-01 8:30,0.26789063,0,0.005635404,0.002687964,0.3202224,26.21333389,72.97333323,435.1333333,24.46666667,22.66666667,19.13333333,13
2024-09-01 8:45,0.2661632,0.03453369,0.004916667,0.002687964,0.26036462,26.29999924,73.2399999,431.8,24.53333333,23.46666667,19.8,13
2024-09-01 9:00,0.30001736,0.13463135,0.005083333,0.002691135,0.31984392,26.34666608,73.4399999,434.0666667,26.66666667,24.73333333,22.06666667,13
2024-09-01 9:15,0.32247397,0.26789796,0.006020819,0.002683736,0.259249,26.39999962,73.57333272,435.0666667,28.8,26.6,23.86666667,13
2024-09-01 9:30,0.3198698,0.18384603,0.005372384,0.002682679,0.25994715,26.45999985,73.69999949,434.2,29.93333333,28.33333333,31.26666667,13
2024-09-01 9:45,0.38930556,0.2343628,0.005667955,0.002686907,0.26018286,26.54666684,74.09333242,435.3333333,31.93333333,30.2,36.86666667,13.86666667
2024-09-01 10:00,0.3203886,0.13463135,0.005841132,0.002695363,0.2586702,26.64000053,74.07999929,433.4666667,35.93333333,33.53333333,31.2,15.4
