timerange,plug_use,light_use,ventilation_use,heating_use,cooling_use,temperature_15min_avg,humidity_15min_avg,co2_15min_avg,pm10_15min_avg,pm25_15min_avg,tvoc_15min_avg,illuminance_15min_avg
2024-09-01 0:00,0.12858073,0,0.006303926,0.001804022,0.04205918,27.0888888,66.96444499,426.9777778,11.95555556,11.51111111,583.8666667,2.488888889
2024-09-01 0:15,0.12729703,0,0.0055,0.001815341,0.042465124,27.01777831,67.09555545,426.7333333,11.71111111,11.31111111,574.4888889,2.4
2024-09-01 0:30,0.12999132,0,0.00575,0.001813219,0.042221576,26.96444494,67.23111131,425.8,11.28888889,10.91111111,564.2888889,2.488888889
2024-09-01 0:45,0.09743924,0,0.006488022,0.001813926,0.04245111,26.92222256,67.34666646,425.3555556,10.73333333,10.55555556,551.3555556,2.444444444
2024-09-01 1:00,0.12858073,0,0.005517429,0.001813219,0.04223231,26.85777787,67.47777608,425.0444444,10.57777778,10.4,537.6666667,2.577777778
2024-09-01 1:15,0.12727864,0,0.006242379,0.001811804,0.042144857,26.81111103,67.60222338,424.4222222,10.44444444,10.26666667,526.9111111,2.533333333
2024-09-01 1:30,0.13009511,0,0.006089872,0.001812511,0.04236561,26.76888864,67.70444641,424.2222222,10.44444444,10.11111111,516.5111111,2.577777778
2024-09-01 1:45,0.1312934,0,0.006429016,0.001811096,0.042022374,26.71111128,67.8022227,424.0222222,10.06666667,9.866666667,504.6444444,2.444444444
2024-09-01 2:00,0.13010883,0,0.006,0.001814633,0.04226397,26.67777782,68.45777724,424.2666667,10.57777778,10.35555556,475.4444444,2.577777778
2024-09-01 2:15,0.12859912,0,0.006,0.001817463,0.021552032,26.63333321,68.76222144,424.7333333,11.37777778,11.11111111,408.6666667,2.488888889
2024-09-01 2:30,0.13020833,0,0.005583333,0.001814633,0.00009667,26.62666651,68.78222266,424.6444444,10.97777778,10.71111111,396.7333333,2.266666667
