timerange,plug_use,light_use,ventilation_use,heating_use,cooling_use,temperature_15min_avg,humidity_15min_avg,co2_15min_avg,pm10_15min_avg,pm25_15min_avg,tvoc_15min_avg,illuminance_15min_avg
2024-09-01 0:00,0.13239801,0,0.005953106,0.002695363,0.062326126,27.086667,63.72666702,425.6,13.8,13.53333333,16.2,6
2024-09-01 0:15,0.13288303,0,0.0055,0.002712275,0.062927686,27.00666669,63.79333267,441.8,14,13.46666667,16.86666667,6
2024-09-01 0:30,0.13496529,0,0.00525,0.002709104,0.06256677,27,63.88000107,444.4,13.46666667,13.2,17,6
2024-09-01 0:45,0.13239583,0,0.006229147,0.002710162,0.06290691,27,63.95333405,444.2,13.2,13,17.66666667,6
2024-09-01 1:00,0.13236111,0,0.005526041,0.002709104,0.06258268,26.92666639,64.09333191,447.8666667,13.13333333,13,18.33333333,6
2024-09-01 1:15,0.1667372,0,0.005985657,0.00270699,0.062453087,26.89999962,64.1133316,450.6,12.6,12.6,18.33333333,6
2024-09-01 1:30,0.13236111,0,0.006257799,0.002708047,0.06278022,26.89999962,64.19999746,445.4,12.4,12.33333333,19.13333333,6
2024-09-01 1:45,0.13236111,0,0.005766479,0.002705933,0.062271584,26.89333293,64.31333516,449.7333333,12.46666667,12.26666667,19,6
2024-09-01 2:00,0.13288303,0,0.005083333,0.002711218,0.062629595,26.79999924,64.42000122,448.2666667,12.4,12.26666667,20,6
2024-09-01 2:15,0.13289009,0,0.00525,0.002715447,0.031937253,26.79999924,64.53999939,452.6,12.13333333,12.06666667,20.6,6
2024-09-01 2:30,0.101111114,0,0.0055,0.002711218,0.00014326,26.79999924,64.67999878,457.0666667,12.06666667,11.6,20.8,6
2024-09-01 2:45,0.16579862,0,0.005770819,0.00269642,0.06271187,26.79999924,64.81333567,450.5333333,12.2,11.86666667,21.6,6
2024-09-01 3:00,0.099474825,0,0.005981758,0.002703819,0.062261067,26.72666702,64.92666779,455.9333333,12.46666667,12.2,22.4,6
2024-09-01 3:15,0.16579862,0,0.005109374,0.002708047,0.099102244,26.70000076,65.05999908,451.8,12.06666667,12,22.53333333,6
2024-09-01 3:30,0.13236111,0,0.006683146,0.002711218,0.11808863,26.70000076,65.19333242,454.9333333,12.33333333,12.2,23.4,6
2024-09-01 3:45,0.1657639,0,0.006257799,0.002705933,0.1177874,26.70000076,65.33333486,454.2,12.8,12.46666667,23.2,6
2024-09-01 4:00,0.09948025,0,0.005731758,0.002710162,0.118197724,26.61333377,65.55999959,452.3333333,12.2,12.06666667,23.66666667,6
2024-09-01 4:15,0.1657639,0,0.00525,0.00270699,0.055810742,26.60000038,65.82666931,459.1333333,12.53333333,12.26666667,26.2,6
2024-09-01 4:30,0.09903592,0,0.005968749,0.002705933,0.11802161,26.60000038,65.94666748,454.7333333,12.4,12.4,26.86666667,6
2024-09-01 4:45,0.1657639,0,0.005333333,0.002709104,0.05596478,26.55333354,66.01999969,455.5333333,12.4,12.13333333,26.2,6
2024-09-01 5:00,0.10164008,0,0.005083333,0.002705933,0.056457642,26.5,66.21333262,455.4666667,12.73333333,12.4,26.2,6
2024-09-01 5:15,0.13239583,0,0.005404935,0.002705933,0.055802856,26.5,66.42000122,454.2666667,12.86666667,12.53333333,27.4,6
2024-09-01 5:30,0.16621529,0,0.006130193,0.00269642,0.05603207,26.5,66.57999878,459.2,12.86666667,12.73333333,28.73333333,6
2024-09-01 5:45,0.13247342,0,0.005135415,0.002705933,0.056052838,26.5,66.72666575,451.9333333,13,12.73333333,28.53333333,6
2024-09-01 6:00,0.13236111,0,0.00654686,0.002700648,0.056231845,26.5,66.85333557,461.8,13.2,13,30.4,6
