timerange,plug_use,light_use,ventilation_use,heating_use,cooling_use,temperature_15min_avg,humidity_15min_avg,co2_15min_avg,pm10_15min_avg,pm25_15min_avg,tvoc_15min_avg,illuminance_15min_avg
2024-09-01 0:00,0.119496524,0,0.006536439,0.002695363,0.062707245,26.29999924,66.70666402,464.4,6.133333333,6.133333333,47.06666667,1
2024-09-01 0:15,0.11052951,0,0.00575,0.002712275,0.06331248,26.29999924,66.69999695,486.6666667,5.933333333,5.933333333,44.53333333,1
2024-09-01 0:30,0.11013454,0,0.005916667,0.002709104,0.06294937,26.29333267,66.71999817,469.0666667,5.666666667,5.666666667,41.33333333,1
2024-09-01 0:45,0.12040365,0,0.006729147,0.002710162,0.06329159,26.22000046,66.77333476,458.8666667,5.466666667,5.466666667,39.6,1
2024-09-01 1:00,0.12040365,0,0.005692708,0.002709104,0.06296536,26.20000076,66.80000305,499.8666667,5,5,38.93333333,1
2024-09-01 1:15,0.11052951,0,0.006485657,0.00270699,0.06283498,26.20000076,66.79333598,468.8,5,5,37.6,1
2024-09-01 1:30,0.12040365,0,0.006257799,0.002708047,0.06316411,26.20000076,66.81333618,447.4,5.066666667,5.066666667,37.26666667,1
2024-09-01 1:45,0.11013454,0,0.005933146,0.002705933,0.062652364,26.20000076,66.89333496,474.2,4.933333333,4.933333333,38.33333333,1
2024-09-01 2:00,0.12040365,0,0.005916667,0.002711218,0.06301257,26.20000076,67.15333303,501.0666667,5.133333333,5.133333333,42.53333333,1
2024-09-01 2:15,0.10922743,0,0.006333333,0.002715447,0.032132544,26.20000076,67.43333435,464.2666667,5.533333333,5.533333333,52.06666667,1
2024-09-01 2:30,0.119496524,0,0.005666667,0.002711218,0.00014413,26.20000076,67.53999939,452.2,5.8,5.8,55.6,1
2024-09-01 2:45,0.14308159,0,0.006270819,0.00269642,0.063095346,26.20000076,67.57999878,462.6666667,5.933333333,5.933333333,56.26666667,1
2024-09-01 3:00,0.07719415,0,0.006398425,0.002703819,0.062641785,26.20000076,67.61999817,503.2666667,6.266666667,6.266666667,57.73333333,1
2024-09-01 3:15,0.11013454,0,0.005942707,0.002708047,0.09970824,26.20000076,67.72666575,493.2,6.533333333,6.533333333,59.66666667,1
2024-09-01 3:30,0.11052951,0,0.006516479,0.002711218,0.11881073,26.20000076,67.82666931,450.5333333,7.133333333,7.133333333,61.73333333,1
2024-09-01 3:45,0.08654948,0,0.006257799,0.002705933,0.11850765,26.20000076,67.83333588,493.4666667,7.066666667,7.066666667,61.26666667,1
2024-09-01 4:00,0.12040365,0,0.006398425,0.002710162,0.11892048,26.18000069,67.83333588,501.1333333,7.266666667,7.2,60.06666667,1
2024-09-01 4:15,0.10922743,0,0.005833333,0.00270699,0.05615202,26.18000069,67.85333557,456.8666667,7.466666667,7.466666667,56.66666667,1
