timerange,plug_use,light_use,ventilation_use,heating_use,cooling_use,temperature_15min_avg,humidity_15min_avg,co2_15min_avg,pm10_15min_avg,pm25_15min_avg,tvoc_15min_avg,illuminance_15min_avg
2024-09-01 0:00,0.12858073,0,0.004894501,0.002649596,0.061773006,28.14999962,63.52666664,440.5333333,10.33333333,9.966666667,61.83333333,1
2024-09-01 0:15,0.12729703,0,0.005333333,0.002666221,0.062369224,28.10666612,63.67666651,439.3333333,10.36666667,9.766666667,61.76666667,1
2024-09-01 0:30,0.12999132,0,0.005144501,0.002663104,0.062011518,28.07333317,63.79333331,441.4666667,9.8,9.433333333,61,1
2024-09-01 0:45,0.09743924,0,0.005627819,0.002664143,0.06234864,28,63.96666718,440.7666667,9.333333333,9.133333333,62.6,1
2024-09-01 1:00,0.12858073,0,0.0055,0.002663104,0.06202728,27.94999981,64.07999878,440.9333333,9.233333333,9.066666667,62.16666667,1
2024-09-01 1:15,0.12727864,0,0.005961152,0.002661026,0.061898842,27.94333312,64.21000061,439.8,9.1,8.866666667,63.9,1
2024-09-01 1:30,0.13009511,0,0.005544486,0.002662065,0.062223066,27.89999962,64.3066658,440.4666667,8.933333333,8.8,63.23333333,1
2024-09-01 1:45,0.1312934,0,0.005916667,0.002659987,0.06171895,27.83333327,64.42666639,440.1333333,8.766666667,8.7,62.96666667,1
2024-09-01 2:00,0.13010883,0,0.005794486,0.002665182,0.062073786,27.80000019,64.56000099,439.4666667,8.6,8.366666667,63.63333333,1
2024-09-01 2:15,0.12859912,0,0.006244517,0.002669338,0.03165382,27.80000019,64.64999975,441.4,8.3,8.266666667,63.36666667,1
2024-09-01 2:30,0.13020833,0,0.005666667,0.002665182,0.00014199,27.76000004,64.72999891,440.8333333,8.3,8.166666667,64.36666667,1
2024-09-01 2:45,0.1300007,0,0.005494516,0.002650635,0.06215533,27.75,64.80999959,440.9333333,8.4,8.2,65,1
2024-09-01 3:00,0.09743924,0,0.005794486,0.002657908,0.061708525,27.71666654,64.89666824,442.6333333,8.666666667,8.566666667,65,1
2024-09-01 3:15,0.12859912,0,0.005794486,0.002662065,0.09822275,27.67333355,64.98000031,440,9,8.733333333,63.86666667,1
