timerange,plug_use,light_use,ventilation_use,heating_use,cooling_use,temperature_15min_avg,humidity_15min_avg,co2_15min_avg,pm10_15min_avg,pm25_15min_avg,tvoc_15min_avg,illuminance_15min_avg
2024-09-01 0:00,0.09272477,0.03960856,0.010028594,0.002989032,0.06916275,26.54999924,65.41666768,423,10.7,10.43333333,36.36666667,1
2024-09-01 0:15,0.09299045,0,0.010083334,0.003007787,0.06983029,26.54999924,65.41666794,418,10.5,10.2,36.4,1
2024-09-01 0:30,0.098958336,0,0.009833333,0.00300427,0.06942979,26.54999924,65.41666794,405.7,10.36666667,10.03333333,37.3,1
2024-09-01 0:45,0.05937445,0,0.009861928,0.003005442,0.06980725,26.51999969,65.44666748,425.9,10.06666667,9.866666667,37.53333333,1
2024-09-01 1:00,0.058845486,0.039705403,0.010083334,0.00300427,0.06944744,26.46000061,65.50999985,416.5,10.23333333,9.9,37.3,1
2024-09-01 1:15,0.09269965,0,0.010138474,0.003001926,0.06930364,26.45000076,65.51666641,404.5333333,9.9,9.6,37.6,1
2024-09-01 1:30,0.05937445,0,0.010590884,0.003003098,0.06966665,26.45000076,65.53999939,406.4666667,9.7,9.5,38,1
2024-09-01 1:45,0.09269965,0,0.010750403,0.003000754,0.06910222,26.45000076,65.54999924,419.9666667,9.733333333,9.6,37.36666667,1
2024-09-01 2:00,0.059624564,0.039705403,0.010666667,0.003006614,0.06949951,26.42666734,65.54999924,430.9666667,9.533333333,9.333333333,37.63333333,1
2024-09-01 2:15,0.091688365,0,0.01025,0.003011303,0.035440486,26.40000057,65.55333252,410.3333333,9.3,9.033333333,37.93333333,1
2024-09-01 2:30,0.066705994,0,0.009833333,0.003006614,0.00015897,26.40000057,65.56333237,424.1666667,9.133333333,8.933333333,37.6,1
2024-09-01 2:45,0.09269965,0,0.0105,0.002990204,0.06959081,26.40000057,65.59333191,414.1666667,9.033333333,8.866666667,35.93333333,1
2024-09-01 3:00,0.05937445,0.03960856,0.01,0.002998409,0.06909055,26.40000057,65.55333379,432.5333333,9.133333333,8.966666667,35.73333333,1
2024-09-01 3:15,0.09299045,0,0.01,0.003003098,0.10997288,26.3800005,65.52666829,416.0666667,9.2,9,34.83333333,1
2024-09-01 3:30,0.059136283,0,0.010255168,0.003006614,0.13104191,26.35000038,65.49666672,409.8333333,9.033333333,8.733333333,33.56666667,1
2024-09-01 3:45,0.09299045,0,0.010348033,0.003000754,0.13070762,26.35000038,65.5,430.2666667,8.933333333,8.633333333,32.43333333,1
2024-09-01 4:00,0.09221733,0.03973977,0.010195663,0.003005442,0.13116296,26.35000038,65.51999969,413.6333333,9,8.766666667,32.8,1
2024-09-01 4:15,0.09269965,0,0.010333333,0.003001926,0.061932683,26.32666696,65.56333237,431.5666667,8.966666667,8.8,32.63333333,1
2024-09-01 4:30,0.025811085,0,0.01,0.003000754,0.13096753,26.2933335,65.59666545,418.1333333,9.033333333,8.866666667,31.8,1
2024-09-01 4:45,0.09269965,0,0.009833333,0.00300427,0.062103618,26.30000019,65.59333216,425.1,9.2,8.9,31.56666667,1
2024-09-01 5:00,0.09309896,0.03960856,0.0105,0.003000754,0.06265054,26.30000019,65.56333237,424.5666667,9.2,8.933333333,30,1
2024-09-01 5:15,0.05834664,0,0.010348033,0.003000754,0.061923932,26.27666677,65.57333221,420.3666667,9.066666667,8.8,30.23333333,1.033333333
2024-09-01 5:30,0.0928125,0,0.010305141,0.002990204,0.06217829,26.26666673,65.5666654,422.0666667,9,8.7,30.03333333,1
2024-09-01 5:45,0.12666667,0.050048828,0.0105,0.003000754,0.062201336,26.30000019,65.59666519,421.5333333,9.233333333,8.933333333,29.6,1
2024-09-01 6:00,0.091796875,0,0.010083334,0.002994893,0.062399976,26.30000019,65.6066686,423.8333333,9.466666667,9.133333333,30.4,1
2024-09-01 6:15,0.0928125,0,0.009833333,0.002991376,0.06263654,26.26666673,65.62333527,423.8666667,9.7,9.433333333,30.46666667,1.033333333
2024-09-01 6:30,0.0594873,0,0.009833333,0.002998409,0.061624363,26.26000004,65.65333481,424.6,9.166666667,8.833333333,30.73333333,1
2024-09-01 6:45,0.118203126,0.050048828,0.009973856,0.002996065,0.062230796,26.25,65.63333511,419.6666667,9.233333333,8.9,29.56666667,1.066666667
2024-09-01 7:00,0.09334147,0,0.009971808,0.002999581,0.06287485,26.25,65.66000137,427.0666667,9.1,9.033333333,29.63333333,1.3
2024-09-01 7:15,0.09309896,0,0.010152772,0.002985515,0.06244446,26.27419361,65.67742009,424.1612903,9.64516129,9.290322581,30.41935484,2.032258065
2024-09-01 7:30,0.091796875,0,0.009843268,0.002994893,0.062348932,26.30000019,65.99000041,424.4666667,10.26666667,9.933333333,30.03333333,1.133333333
2024-09-01 7:45,0.09334147,0.049926758,0.28348133,0.002985515,0.3320024,26.25666669,66.17333247,427.5666667,6.833333333,6.6,33.9,1.166666667
2024-09-01 8:00,0.09309896,0,0.283898,0.002976138,0.3549549,26.18666643,65.55666682,432.3,5.433333333,5.3,27.9,2.8
2024-09-01 8:15,0.118203126,0.033365887,0.28499088,0.002978482,0.35425597,26.12000008,64.19666659,435.3666667,4.533333333,4.5,11.43333333,3.133333333
2024-09-01 8:30,0.15205729,0.109923095,0.2843385,0.002980827,0.35404387,26.06333357,63.42333374,432.9666667,3.9,3.9,5.433333333,3.433333333
2024-09-01 8:45,0.12589355,0.20977661,0.28416666,0.002980827,0.28799245,25.96666654,62.85333379,432.7333333,3.966666667,3.9,3.333333333,3.866666667
2024-09-01 9:00,0.15970702,0.109955505,0.28333333,0.002984343,0.35362524,25.91666641,62.57000033,438.1666667,3.833333333,3.833333333,6.4,4.3
2024-09-01 9:15,0.12565105,0.14979532,0.283,0.002976138,0.28676295,25.85333366,62.46333313,436.0333333,3.966666667,3.933333333,6.966666667,6.8
2024-09-01 9:30,0.15205729,0.1431669,0.2827786,0.002974966,0.287533,25.836667,62.27666651,442.7,4.033333333,3.766666667,7.6,5.7
2024-09-01 9:45,0.15258627,0.20640096,0.28355515,0.002979655,0.2877944,25.80000019,62.01666667,455.1666667,4,3.9,7.066666667,5.166666667
2024-09-01 10:00,0.1595052,0.16666666,0.28250042,0.002989032,0.28611395,25.77333342,62.20333303,458.5,4.2,4.166666667,8.033333333,5.866666667
2024-09-01 10:15,0.092325844,0.109923095,0.2815286,0.002972622,0.28690812,25.72333323,62.32000033,459.4333333,5.3,5,7.166666667,4.033333333
2024-09-01 10:30,0.15205729,0.15997192,0.28166667,0.002979655,0.3314678,25.67333304,62.44666646,458.6,5.4,5.2,7.633333333,4.3
2024-09-01 10:45,0.12606364,0.15988226,0.28225,0.002969105,0.31787518,25.64999962,62.4,464.4666667,5.733333333,5.533333333,6.766666667,3.5
2024-09-01 11:00,0.15205729,0.18302327,0.28163847,0.00297731,0.35141364,25.59666608,62.04666684,471.0333333,5.433333333,5.166666667,6.3,3.5
2024-09-01 11:15,0.15205729,0.16666666,0.281,0.002973794,0.35110483,25.54999924,61.69333331,478.5333333,4.5,4.366666667,6.866666667,3.5
2024-09-01 11:30,0.15991782,0.15607096,0.28116667,0.002978482,0.35224307,25.48000031,61.45999997,479.1333333,3.4,3.4,6.633333333,3.5
2024-09-01 11:45,0.15205729,0.2098173,0.28072387,0.002976138,0.3506718,25.42000065,61.27999967,483.6,2.566666667,2.566666667,6.966666667,3.5
2024-09-01 12:00,0.1512435,0.09924601,0.28144526,0.002973794,0.34864554,25.35333373,61.21999969,492,2.5,2.433333333,7.433333333,3.433333333
2024-09-01 12:15,0.15205729,0.19924764,0.28116667,0.002986688,0.3491954,25.26333338,61.14666659,490.1666667,2.5,2.5,7.8,3.5
2024-09-01 12:30,0.12666667,0.05990668,0.28175,0.002974966,0.32073414,25.14999994,61.25666682,489.0333333,2.5,2.5,6.466666667,3.366666667
2024-09-01 12:45,0.091796875,0.14312622,0.28193137,0.002979655,0.35012642,25.10333277,61.23333346,480.5333333,2.5,2.5,7.933333333,3.433333333
2024-09-01 13:00,0.118445635,0.06669108,0.2813072,0.002974966,0.35088947,25.07999935,61.13333282,477.5,2.5,2.5,6.733333333,3.5
2024-09-01 13:15,0.09334147,0.06665039,0.28141665,0.002978482,0.3493875,25.04666602,61.05333303,473.6666667,2.5,2.5,7.3,3.366666667
2024-09-01 13:30,0.12565105,0.059914958,0.28180513,0.002974966,0.35102162,24.97333374,60.99333344,473.9,2.433333333,2.433333333,6.233333333,3.5
2024-09-01 13:45,0.12666667,0.109923095,0.2817218,0.002978482,0.35070997,24.94333407,61.02666651,466.3333333,2.4,2.4,6.833333333,3.366666667
2024-09-01 14:00,0.092325844,0.059874266,0.28191668,0.002983171,0.35208002,24.87666715,61.11666578,467.3,2.5,2.5,7.033333333,3.1
2024-09-01 14:15,0.0928125,0.09323188,0.28166667,0.002978482,0.35001865,24.84333369,61.16666629,459.5666667,2.266666667,2.266666667,7.7,3.433333333
2024-09-01 14:30,0.118203126,0.06665039,0.28194568,0.002984343,0.35207856,24.78000011,61.20333366,458.5,2.033333333,2.033333333,6.766666667,3.166666667
2024-09-01 14:45,0.09334147,0.116617836,0.28191668,0.002974966,0.32078603,24.72999992,61.25,457.9,1.666666667,1.666666667,6.6,2.8
2024-09-01 15:00,0.12565105,0.059874266,0.28158334,0.002985515,0.35179403,24.68666643,61.28999952,454.9333333,1.5,1.5,6.966666667,3.433333333
2024-09-01 15:15,0.0919987,0.059914958,0.28269565,0.002984343,0.3518574,24.61666616,61.33000005,453.1333333,1.5,1.5,9.1,2.866666667
2024-09-01 15:30,0.12666667,0.059963062,0.28227177,0.002980827,0.35184512,24.59333274,61.19999949,455.0666667,1.4,1.4,8.8,2.833333333
2024-09-01 15:45,0.092325844,0.14328897,0.28213847,0.002983171,0.35145363,24.50333328,60.94666697,447.0666667,1.333333333,1.333333333,6.733333333,3.1
2024-09-01 16:00,0.12666667,0.06665039,0.28125,0.002981999,0.3501139,24.43333308,60.85333341,448.7666667,1.166666667,1.166666667,5.566666667,2.2
2024-09-01 16:15,0.091796875,0.06665039,0.28025,0.002981999,0.3497976,24.34999943,60.87333272,444.8666667,1.1,1.1,6.766666667,2.3
2024-09-01 16:30,0.09334147,0.05990668,0.28152654,0.002978482,0.34929845,24.26666648,60.88333321,442.2666667,1.2,1.2,7.1,2.9
2024-09-01 16:45,0.12565105,0.109923095,0.28141665,0.002749909,0.352127,24.20666733,60.91666654,438.6666667,1.133333333,1.133333333,6.733333333,2.466666667
2024-09-01 17:00,0.0928125,0.059914958,0.28141707,0.002623315,0.3517745,24.1300005,60.8966671,440,1.1,1.1,6.266666667,1.866666667
2024-09-01 17:15,0.08487793,0.059874266,0.28,0.002611593,0.33391577,24.09333369,60.89000104,437.5,1.1,1.1,6.533333333,1.333333333
2024-09-01 17:30,0.12666667,0.09324015,0.2815004,0.002605733,0.28390285,24.09666704,60.87333323,438.3666667,1.033333333,1.033333333,5.266666667,1.466666667
2024-09-01 17:45,0.09309896,0.11657715,0.010583736,0.002603388,0.17010993,24.2266667,60.82666664,437.1,1.2,1.2,4.3,1.433333333
2024-09-01 18:00,0.08487793,0.059874266,0.01025,0.002605733,0.061509144,24.33333276,60.8266669,436.4333333,1.6,1.6,3,1.266666667
2024-09-01 18:15,0.12536459,0.05990668,0.010333736,0.002605733,0.06154969,24.39999962,60.95666682,435.2333333,1.933333333,1.933333333,3.466666667,1.133333333
2024-09-01 18:30,0.0928125,0.059874266,0.010305141,0.002602216,0.061982855,24.45999985,61.09000028,434.6666667,2.5,2.5,3.666666667,1.266666667
