timerange,plug_use,light_use,ventilation_use,heating_use,cooling_use,temperature_15min_avg,humidity_15min_avg,co2_15min_avg,pm10_15min_avg,pm25_15min_avg,tvoc_15min_avg,illuminance_15min_avg
2024-09-01 0:00,0.6167361,0.042708334,0.1035059,0.003665324,0.085230686,26.99666672,57.7799998,429.5333333,12.23333333,11.66666667,40.63333333,3.8
2024-09-01 0:15,0.6097917,0.042708334,0.104006,0.003688322,0.08605331,26.95000076,57.61333389,429.0333333,11.6,11.1,40.3,4.1
2024-09-01 0:30,0.63072914,0.100097656,0.105315976,0.00368401,0.08555977,26.95000076,57.56000048,428.7,11.13333333,10.66666667,40.2,4
2024-09-01 0:45,0.5957986,0.099609375,0.10472091,0.003685448,0.08602491,26.95000076,57.53333371,427.7666667,10.36666667,10.2,37.53333333,3.9
2024-09-01 1:00,0.61086804,0,0.10399465,0.00368401,0.08558152,26.88666719,57.43666662,428.4666667,9.966666667,9.833333333,59.6,3.733333333
2024-09-01 1:15,0.5957986,0.042708334,0.10351549,0.003681135,0.08540431,26.86666711,57.37999916,428,9.633333333,9.266666667,68.46666667,4.1
2024-09-01 1:30,0.5770139,0.042708334,0.103936866,0.003682573,0.085851654,26.86000042,57.33333282,428.0666667,9.266666667,8.966666667,71.13333333,4.033333333
2024-09-01 1:45,0.6097917,0.100097656,0.104303345,0.003679698,0.0851561,26.85000038,57.28333333,427.3,9,8.833333333,70.2,4.4
2024-09-01 2:00,0.61086804,0.100097656,0.10461156,0.003686885,0.08564568,26.80666688,57.37666664,428.1,8.466666667,8.433333333,80.9,4.266666667
2024-09-01 2:15,0.5759375,0,0.10491906,0.003692634,0.043674044,26.80000019,57.6799998,429.0333333,8.566666667,8.233333333,95.6,4.066666667
2024-09-01 2:30,0.61086804,0.0425,0.10461868,0.003686885,0.00019591,26.79666684,58.04000041,429.4333333,8.8,8.566666667,99.26666667,4
2024-09-01 2:45,0.6097917,0.042708334,0.104741044,0.003666762,0.085758194,26.78333346,58.11333415,429.3666667,8.733333333,8.7,99.9,3.766666667
2024-09-01 3:00,0.596875,0.100097656,0.104528226,0.003676823,0.08514172,26.75,57.91000048,428.7333333,9.933333333,9.266666667,99.3,4.133333333
2024-09-01 3:15,0.6097917,0.100097656,0.104876235,0.003682573,0.13552184,26.75,58.10999972,428.5333333,10.03333333,9.666666667,98,3.9
2024-09-01 3:30,0.596875,0.100097656,0.10411536,0.003686885,0.16148566,26.75,58.39999975,428.3333333,10.26666667,9.766666667,100.4,4.266666667
2024-09-01 3:45,0.6296528,0,0.10443022,0.003679698,0.16107371,26.74666665,58.55333328,430.6,10.83333333,10.3,96.8,4.1
